heuristics_version,animals_f1_score,architecture_f1_score,art_f1_score,chemistry_f1_score,culture_f1_score,diagrams_f1_score,events_f1_score,food_f1_score,geology_&_fossils_f1_score,history_f1_score,landscapes_f1_score,literature_f1_score,logos_&_symbols_f1_score,maps_&_flags_f1_score,mathematics_f1_score,medicine_&_health_f1_score,monuments_&_memorials_f1_score,music_f1_score,nature_f1_score,people_f1_score,places_f1_score,plants_f1_score,stem_f1_score,society_f1_score,space_f1_score,sports_f1_score,technology_&_engineering_f1_score,transportation_f1_score,macro_avg_f1_score,micro_avg_f1_score,samples_avg_f1_score,weighted_avg_f1_score,animals_precision,architecture_precision,art_precision,chemistry_precision,culture_precision,diagrams_precision,events_precision,food_precision,geology_&_fossils_precision,history_precision,landscapes_precision,literature_precision,logos_&_symbols_precision,maps_&_flags_precision,mathematics_precision,medicine_&_health_precision,monuments_&_memorials_precision,music_precision,nature_precision,people_precision,places_precision,plants_precision,stem_precision,society_precision,space_precision,sports_precision,technology_&_engineering_precision,transportation_precision,macro_avg_precision,micro_avg_precision,samples_avg_precision,weighted_avg_precision,animals_recall,architecture_recall,art_recall,chemistry_recall,culture_recall,diagrams_recall,events_recall,food_recall,geology_&_fossils_recall,history_recall,landscapes_recall,literature_recall,logos_&_symbols_recall,maps_&_flags_recall,mathematics_recall,medicine_&_health_recall,monuments_&_memorials_recall,music_recall,nature_recall,people_recall,places_recall,plants_recall,stem_recall,society_recall,space_recall,sports_recall,technology_&_engineering_recall,transportation_recall,macro_avg_recall,micro_avg_recall,samples_avg_recall,weighted_avg_recall,animals_support,architecture_support,art_support,chemistry_support,culture_support,diagrams_support,events_support,food_support,geology_&_fossils_support,history_support,landscapes_support,literature_support,logos_&_symbols_support,maps_&_flags_support,mathematics_support,medicine_&_health_support,monuments_&_memorials_support,music_support,nature_support,people_support,places_support,plants_support,stem_support,society_support,space_support,sports_support,technology_&_engineering_support,transportation_support,macro_avg_support,micro_avg_support,samples_avg_support,weighted_avg_support
depth+embedding10+head,0.3,0.16666666666666663,0.14285714285714288,0.7000000000000001,0.4545454545454546,0.20512820512820512,0.25641025641025644,0.42857142857142855,0.23529411764705882,0.24000000000000002,0.0,0.31578947368421056,0.5333333333333333,0.39999999999999997,0.4666666666666667,0.5217391304347827,0.2857142857142857,0.23529411764705885,0.41904761904761906,0.6057142857142858,0.5777777777777777,0.33333333333333337,0.6111111111111112,0.5565217391304348,0.5,0.6222222222222222,0.17647058823529413,0.48888888888888893,0.38496778017026845,0.4649910233393178,0.4626044869164135,0.45855421592004736,0.375,0.42857142857142855,0.125,0.6363636363636364,0.30120481927710846,0.8,0.17857142857142858,0.6,0.2857142857142857,0.16129032258064516,0.0,0.20689655172413793,1.0,0.75,0.35,0.4,0.22727272727272727,0.3333333333333333,0.2894736842105263,0.5247524752475248,0.4513888888888889,1.0,0.5,0.3983402489626556,0.4166666666666667,0.45161290322580644,0.10112359550561797,0.3548387096774194,0.41597913234977985,0.3597222222222222,0.407913450803359,0.4231903592082719,0.25,0.10344827586206896,0.16666666666666666,0.7777777777777778,0.9259259259259259,0.11764705882352941,0.45454545454545453,0.3333333333333333,0.2,0.46875,0.0,0.6666666666666666,0.36363636363636365,0.2727272727272727,0.7,0.75,0.38461538461538464,0.18181818181818182,0.7586206896551724,0.7162162162162162,0.8024691358024691,0.2,0.7857142857142857,0.9230769230769231,0.625,1.0,0.6923076923076923,0.7857142857142857,0.5145241996744883,0.6573604060913706,0.6509065093927479,0.6573604060913706,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding10+head+lookahead,0.3,0.35616438356164387,0.22807017543859648,0.7000000000000001,0.44970414201183434,0.20512820512820512,0.25641025641025644,0.42857142857142855,0.2608695652173913,0.25,0.0,0.31578947368421056,0.5333333333333333,0.39999999999999997,0.48275862068965514,0.56,0.25,0.23529411764705885,0.4158415841584159,0.5120772946859903,0.5862068965517241,0.33333333333333337,0.6142857142857143,0.5555555555555556,0.5,0.6363636363636364,0.1935483870967742,0.4761904761904762,0.3941248778541155,0.456900212314225,0.4584509951482428,0.4602972736121093,0.375,0.29545454545454547,0.13541666666666666,0.6363636363636364,0.29571984435797666,0.8,0.17857142857142858,0.6,0.23076923076923078,0.17045454545454544,0.0,0.20689655172413793,1.0,0.75,0.3684210526315789,0.4117647058823529,0.21052631578947367,0.3333333333333333,0.2916666666666667,0.39849624060150374,0.4503311258278146,1.0,0.5119047619047619,0.39915966386554624,0.4166666666666667,0.4666666666666667,0.1125,0.35714285714285715,0.40725808951219256,0.3433312061263561,0.3977185573515849,0.4081290262661297,0.25,0.4482758620689655,0.7222222222222222,0.7777777777777778,0.9382716049382716,0.11764705882352941,0.45454545454545453,0.3333333333333333,0.3,0.46875,0.0,0.6666666666666666,0.36363636363636365,0.2727272727272727,0.7,0.875,0.3076923076923077,0.18181818181818182,0.7241379310344828,0.7162162162162162,0.8395061728395061,0.2,0.7678571428571429,0.9134615384615384,0.625,1.0,0.6923076923076923,0.7142857142857143,0.5489691612233085,0.682741116751269,0.6774901703800786,0.682741116751269,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding10+headJ,0.28571428571428575,0.17647058823529413,0.32,0.7000000000000001,0.4685314685314686,0.29268292682926833,0.196078431372549,0.19999999999999998,0.22222222222222224,0.26168224299065423,0.0,0.4444444444444444,0.3076923076923077,0.28571428571428575,0.48275862068965514,0.5,0.24999999999999994,0.380952380952381,0.44897959183673475,0.6012269938650308,0.5777777777777777,0.33333333333333337,0.6474820143884893,0.5814696485623003,0.4166666666666667,0.6046511627906977,0.23255813953488372,0.4324324324324324,0.38041149880632713,0.48366650414431983,0.48051489794609054,0.47127927183187446,0.3333333333333333,0.6,0.5714285714285714,0.6363636363636364,0.32682926829268294,0.8571428571428571,0.125,1.0,0.25,0.18666666666666668,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3684210526315789,0.4166666666666667,0.2727272727272727,0.4,0.3188405797101449,0.550561797752809,0.4513888888888889,1.0,0.5421686746987951,0.4354066985645933,0.3125,0.4482758620689655,0.136986301369863,0.34782608695652173,0.4603047934022802,0.3927157561361837,0.4525993883792049,0.4646644254134159,0.25,0.10344827586206896,0.2222222222222222,0.7777777777777778,0.8271604938271605,0.17647058823529413,0.45454545454545453,0.1111111111111111,0.2,0.4375,0.0,0.6666666666666666,0.18181818181818182,0.18181818181818182,0.7,0.625,0.23076923076923078,0.36363636363636365,0.7586206896551724,0.6621621621621622,0.8024691358024691,0.2,0.8035714285714286,0.875,0.625,0.9285714285714286,0.7692307692307693,0.5714285714285714,0.48235709763256124,0.6294416243654822,0.6214176496286588,0.6294416243654822,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding10+headJ+lookahead,0.25,0.42105263157894735,0.22222222222222227,0.7000000000000001,0.48648648648648657,0.33333333333333337,0.1702127659574468,0.6250000000000001,0.380952380952381,0.26666666666666666,0.0,0.3783783783783784,0.5333333333333333,0.28571428571428575,0.48275862068965514,0.5454545454545454,0.29629629629629634,0.39999999999999997,0.4731182795698925,0.5683060109289617,0.5903083700440529,0.33333333333333337,0.6617647058823529,0.575,0.4166666666666667,0.6511627906976745,0.21686746987951805,0.48,0.4194424847880867,0.4881818181818183,0.49001373244492513,0.4933723211342143,0.25,0.42857142857142855,0.1388888888888889,0.6363636363636364,0.33488372093023255,0.875,0.1111111111111111,0.7142857142857143,0.36363636363636365,0.1917808219178082,0.0,0.25,1.0,0.6666666666666666,0.3684210526315789,0.42857142857142855,0.2857142857142857,0.4444444444444444,0.34375,0.47706422018348627,0.4589041095890411,1.0,0.5625,0.42592592592592593,0.3125,0.4827586206896552,0.12857142857142856,0.3333333333333333,0.429058828643802,0.3803116147308782,0.4424860223025361,0.44364290155514263,0.25,0.41379310344827586,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.20588235294117646,0.36363636363636365,0.5555555555555556,0.4,0.4375,0.0,0.7777777777777778,0.36363636363636365,0.18181818181818182,0.7,0.75,0.3076923076923077,0.36363636363636365,0.7586206896551724,0.7027027027027027,0.8271604938271605,0.2,0.8035714285714286,0.8846153846153846,0.625,1.0,0.6923076923076923,0.8571428571428571,0.5587239943281067,0.6814720812182741,0.6774828891801368,0.6814720812182741,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding10+lookahead,0.24000000000000002,0.3333333333333333,0.25,0.7058823529411765,0.49134948096885817,0.20512820512820512,0.21276595744680854,0.5333333333333333,0.37499999999999994,0.27722772277227725,0.0,0.3333333333333333,0.5333333333333333,0.0,0.48275862068965514,0.5217391304347827,0.28571428571428575,0.4210526315789474,0.4444444444444445,0.38571428571428573,0.5437788018433181,0.33333333333333337,0.6206896551724137,0.528169014084507,0.5,0.6829268292682926,0.23076923076923078,0.4,0.3882777612727913,0.4516445753559155,0.4313896303372827,0.44615225226337624,0.23076923076923078,0.42105263157894735,0.16129032258064516,0.75,0.34134615384615385,0.8,0.1388888888888889,0.6666666666666666,0.5,0.2028985507246377,0.0,0.2222222222222222,1.0,0.0,0.3684210526315789,0.4,0.26666666666666666,0.5,0.32786885245901637,0.4090909090909091,0.4338235294117647,1.0,0.5436241610738255,0.4166666666666667,0.4166666666666667,0.5185185185185185,0.13846153846153847,0.2903225806451613,0.40947377891320375,0.36829463570856685,0.4062541094651187,0.422525898373829,0.25,0.27586206896551724,0.5555555555555556,0.6666666666666666,0.8765432098765432,0.11764705882352941,0.45454545454545453,0.4444444444444444,0.3,0.4375,0.0,0.6666666666666666,0.36363636363636365,0.0,0.7,0.75,0.3076923076923077,0.36363636363636365,0.6896551724137931,0.36486486486486486,0.7283950617283951,0.2,0.7232142857142857,0.7211538461538461,0.625,1.0,0.6923076923076923,0.6428571428571429,0.4970658652339083,0.583756345177665,0.5805846803553226,0.583756345177665,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding10+lookahead+head,0.3,0.35616438356164387,0.2184873949579832,0.7000000000000001,0.44970414201183434,0.20512820512820512,0.25641025641025644,0.42857142857142855,0.2608695652173913,0.25,0.0,0.31578947368421056,0.5333333333333333,0.39999999999999997,0.48275862068965514,0.56,0.25,0.23529411764705885,0.4158415841584159,0.5196078431372549,0.5862068965517241,0.33333333333333337,0.6142857142857143,0.5555555555555556,0.5,0.6363636363636364,0.1935483870967742,0.4761904761904762,0.3940515838530674,0.45651251591005515,0.45862088981355037,0.46078556109528507,0.375,0.29545454545454547,0.12871287128712872,0.6363636363636364,0.29571984435797666,0.8,0.17857142857142858,0.6,0.23076923076923078,0.17045454545454544,0.0,0.20689655172413793,1.0,0.75,0.3684210526315789,0.4117647058823529,0.21052631578947367,0.3333333333333333,0.2916666666666667,0.4076923076923077,0.4503311258278146,1.0,0.5119047619047619,0.39915966386554624,0.4166666666666667,0.4666666666666667,0.1125,0.35714285714285715,0.40734709921616635,0.34289356277884003,0.39784961895053633,0.40883948394111425,0.25,0.4482758620689655,0.7222222222222222,0.7777777777777778,0.9382716049382716,0.11764705882352941,0.45454545454545453,0.3333333333333333,0.3,0.46875,0.0,0.6666666666666666,0.36363636363636365,0.2727272727272727,0.7,0.875,0.3076923076923077,0.18181818181818182,0.7241379310344828,0.7162162162162162,0.8395061728395061,0.2,0.7678571428571429,0.9134615384615384,0.625,1.0,0.6923076923076923,0.7142857142857143,0.5489691612233085,0.682741116751269,0.6774901703800786,0.682741116751269,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding10+lookahead+headJ,0.25,0.41379310344827586,0.22222222222222227,0.7000000000000001,0.48648648648648657,0.33333333333333337,0.1702127659574468,0.6250000000000001,0.380952380952381,0.26666666666666666,0.0,0.3783783783783784,0.5333333333333333,0.28571428571428575,0.48275862068965514,0.5454545454545454,0.29629629629629634,0.39999999999999997,0.4731182795698925,0.5683060109289617,0.5877192982456141,0.33333333333333337,0.6617647058823529,0.5768025078369906,0.4166666666666667,0.6511627906976745,0.21686746987951805,0.48,0.4191551243562253,0.4879600181735575,0.4898098588465561,0.4930769146413007,0.25,0.41379310344827586,0.1388888888888889,0.6363636363636364,0.33488372093023255,0.875,0.1111111111111111,0.7142857142857143,0.36363636363636365,0.1917808219178082,0.0,0.25,1.0,0.6666666666666666,0.3684210526315789,0.42857142857142855,0.2857142857142857,0.4444444444444444,0.34375,0.47706422018348627,0.4557823129251701,1.0,0.5625,0.42790697674418604,0.3125,0.4827586206896552,0.12857142857142856,0.3333333333333333,0.42849029039491765,0.38004246284501064,0.44233311710375933,0.44303959232513507,0.25,0.41379310344827586,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.20588235294117646,0.36363636363636365,0.5555555555555556,0.4,0.4375,0.0,0.7777777777777778,0.36363636363636365,0.18181818181818182,0.7,0.75,0.3076923076923077,0.36363636363636365,0.7586206896551724,0.7027027027027027,0.8271604938271605,0.2,0.8035714285714286,0.8846153846153846,0.625,1.0,0.6923076923076923,0.8571428571428571,0.5587239943281067,0.6814720812182741,0.6774828891801368,0.6814720812182741,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding15,0.3157894736842105,0.0,0.0,0.4800000000000001,0.44099378881987583,0.20512820512820512,0.21818181818181817,0.0,0.0,0.256,0.0,0.32,0.3076923076923077,0.39999999999999997,0.4444444444444445,0.608695652173913,0.23076923076923078,0.4210526315789474,0.4324324324324324,0.22448979591836735,0.4892703862660944,0.33333333333333337,0.5928571428571429,0.5345911949685535,0.4761904761904762,0.6046511627906977,0.16216216216216217,0.5,0.3213830585497219,0.42238442822384425,0.4018624596606247,0.386426124466519,0.42857142857142855,0.0,0.0,0.375,0.2946058091286307,0.8,0.13636363636363635,0.0,0.0,0.17204301075268819,0.0,0.25,1.0,0.75,0.35294117647058826,0.4666666666666667,0.23076923076923078,0.5,0.2926829268292683,0.4583333333333333,0.375,1.0,0.49404761904761907,0.397196261682243,0.38461538461538464,0.4482758620689655,0.09836065573770492,0.34210526315789475,0.35884208089983155,0.3425414364640884,0.3705742439687394,0.3790497621473259,0.25,0.0,0.0,0.6666666666666666,0.8765432098765432,0.11764705882352941,0.5454545454545454,0.0,0.0,0.5,0.0,0.4444444444444444,0.18181818181818182,0.2727272727272727,0.6,0.875,0.23076923076923078,0.36363636363636365,0.8275862068965517,0.14864864864864866,0.7037037037037037,0.2,0.7410714285714286,0.8173076923076923,0.625,0.9285714285714286,0.46153846153846156,0.9285714285714286,0.43952521332236144,0.550761421319797,0.545245376438037,0.550761421319797,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding15+head,0.3,0.1142857142857143,0.15151515151515152,0.7000000000000001,0.4332344213649852,0.15789473684210525,0.23809523809523805,0.30769230769230765,0.23529411764705882,0.23622047244094485,0.0,0.2702702702702703,0.5333333333333333,0.39999999999999997,0.4666666666666667,0.5217391304347827,0.2857142857142857,0.23529411764705885,0.4077669902912622,0.6057142857142858,0.5638766519823789,0.33333333333333337,0.589041095890411,0.5485714285714286,0.5,0.6222222222222222,0.14285714285714288,0.43999999999999995,0.3693083255290131,0.44570928196147114,0.44274699137084456,0.44283270229680044,0.375,0.3333333333333333,0.10416666666666667,0.6363636363636364,0.28515625,0.75,0.16129032258064516,0.5,0.2857142857142857,0.15789473684210525,0.0,0.17857142857142858,1.0,0.75,0.35,0.4,0.22727272727272727,0.3333333333333333,0.28378378378378377,0.5247524752475248,0.4383561643835616,1.0,0.4777777777777778,0.3902439024390244,0.4166666666666667,0.45161290322580644,0.08080808080808081,0.3055555555555556,0.3999162153773551,0.34024064171123,0.38512086791903305,0.4065708814612104,0.25,0.06896551724137931,0.2777777777777778,0.7777777777777778,0.9012345679012346,0.08823529411764706,0.45454545454545453,0.2222222222222222,0.2,0.46875,0.0,0.5555555555555556,0.36363636363636365,0.2727272727272727,0.7,0.75,0.38461538461538464,0.18181818181818182,0.7241379310344828,0.7162162162162162,0.7901234567901234,0.2,0.7678571428571429,0.9230769230769231,0.625,1.0,0.6153846153846154,0.7857142857142857,0.5023347121789301,0.6459390862944162,0.6379095674967233,0.6459390862944162,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding15+head+lookahead,0.3,0.4155844155844156,0.22033898305084748,0.6666666666666666,0.4365781710914455,0.15789473684210525,0.23809523809523805,0.30769230769230765,0.1904761904761905,0.24000000000000002,0.0,0.2702702702702703,0.5333333333333333,0.39999999999999997,0.48275862068965514,0.5217391304347827,0.25,0.23529411764705885,0.4158415841584159,0.5120772946859903,0.5836909871244634,0.33333333333333337,0.5957446808510638,0.5517241379310345,0.5,0.6363636363636364,0.1702127659574468,0.4680851063829786,0.3797784181665243,0.44771104577908444,0.4468973262551244,0.45076696521364495,0.375,0.3333333333333333,0.13,0.5833333333333334,0.2868217054263566,0.75,0.16129032258064516,0.5,0.18181818181818182,0.16129032258064516,0.0,0.17857142857142858,1.0,0.75,0.3684210526315789,0.4,0.21052631578947367,0.3333333333333333,0.2916666666666667,0.39849624060150374,0.4473684210526316,1.0,0.49411764705882355,0.39344262295081966,0.4166666666666667,0.4666666666666667,0.09876543209876543,0.3333333333333333,0.39443796523193525,0.33458882611424984,0.3841417671692901,0.39866515622073373,0.25,0.5517241379310345,0.7222222222222222,0.7777777777777778,0.9135802469135802,0.08823529411764706,0.45454545454545453,0.2222222222222222,0.2,0.46875,0.0,0.5555555555555556,0.36363636363636365,0.2727272727272727,0.7,0.75,0.3076923076923077,0.18181818181818182,0.7241379310344828,0.7162162162162162,0.8395061728395061,0.2,0.75,0.9230769230769231,0.625,1.0,0.6153846153846154,0.7857142857142857,0.5342686850509161,0.6763959390862944,0.6693352264453182,0.6763959390862944,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding15+headJ,0.3157894736842105,0.0588235294117647,0.0,0.6666666666666666,0.438871473354232,0.25,0.1754385964912281,0.0,0.14285714285714288,0.24242424242424243,0.0,0.3703703703703704,0.3076923076923077,0.39999999999999997,0.4666666666666667,0.6363636363636364,0.24000000000000002,0.4210526315789474,0.4363636363636364,0.5806451612903225,0.5228215767634855,0.33333333333333337,0.6062717770034843,0.5637982195845698,0.43478260869565216,0.5909090909090909,0.2173913043478261,0.44897959183673464,0.35243975134605543,0.4538355535140101,0.44798563651774664,0.43653735055356224,0.42857142857142855,0.2,0.0,0.5833333333333334,0.29411764705882354,0.8333333333333334,0.10869565217391304,0.0,0.25,0.16,0.0,0.2777777777777778,1.0,0.75,0.35,0.5,0.25,0.5,0.2962962962962963,0.5555555555555556,0.39375,1.0,0.49714285714285716,0.40772532188841204,0.3333333333333333,0.43333333333333335,0.12658227848101267,0.3142857142857143,0.38727978080589737,0.3556515478761699,0.4042352312994515,0.405615688065423,0.25,0.034482758620689655,0.0,0.7777777777777778,0.8641975308641975,0.14705882352941177,0.45454545454545453,0.0,0.1,0.5,0.0,0.5555555555555556,0.18181818181818182,0.2727272727272727,0.7,0.875,0.23076923076923078,0.36363636363636365,0.8275862068965517,0.6081081081081081,0.7777777777777778,0.2,0.7767857142857143,0.9134615384615384,0.625,0.9285714285714286,0.7692307692307693,0.7857142857142857,0.48285017067465397,0.6269035532994924,0.6205002184359982,0.6269035532994924,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding15+headJ+lookahead,0.3,0.4225352112676057,0.1818181818181818,0.6086956521739131,0.43533123028391163,0.29268292682926833,0.15384615384615385,0.6250000000000001,0.3157894736842105,0.24806201550387597,0.0,0.368421052631579,0.5333333333333333,0.39999999999999997,0.4666666666666667,0.5714285714285714,0.28571428571428575,0.4210526315789474,0.46464646464646464,0.5346534653465346,0.5800865800865801,0.33333333333333337,0.6035087719298246,0.565597667638484,0.43478260869565216,0.6363636363636364,0.1509433962264151,0.49122807017543857,0.40805433504295957,0.45815722738799664,0.4638137431715414,0.4700489345595873,0.375,0.35714285714285715,0.1111111111111111,0.5,0.2923728813559322,0.8571428571428571,0.0975609756097561,0.7142857142857143,0.3333333333333333,0.16494845360824742,0.0,0.2413793103448276,1.0,0.75,0.35,0.46153846153846156,0.26666666666666666,0.5,0.32857142857142857,0.421875,0.44666666666666666,1.0,0.49710982658959535,0.40585774058577406,0.3333333333333333,0.4666666666666667,0.08602150537634409,0.32558139534883723,0.417291649474229,0.34347275031685676,0.4045691736058709,0.4156932280244761,0.25,0.5172413793103449,0.5,0.7777777777777778,0.8518518518518519,0.17647058823529413,0.36363636363636365,0.5555555555555556,0.3,0.5,0.0,0.7777777777777778,0.36363636363636365,0.2727272727272727,0.7,0.75,0.3076923076923077,0.36363636363636365,0.7931034482758621,0.7297297297297297,0.8271604938271605,0.2,0.7678571428571429,0.9326923076923077,0.625,1.0,0.6153846153846154,1.0,0.564961833557289,0.6878172588832487,0.689205621086355,0.6878172588832487,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding15+lookahead,0.3,0.36363636363636365,0.2,0.5714285714285715,0.4423076923076923,0.25,0.196078431372549,0.6250000000000001,0.3529411764705882,0.26229508196721313,0.0,0.3243243243243243,0.5333333333333333,0.39999999999999997,0.4666666666666667,0.5454545454545454,0.27586206896551724,0.4210526315789474,0.46938775510204084,0.5454545454545454,0.5520361990950227,0.33333333333333337,0.6021505376344086,0.5628742514970061,0.4761904761904762,0.6363636363636364,0.14893617021276595,0.4745762711864407,0.40470300227057104,0.4579153946794592,0.45500846418277613,0.4653000103783721,0.375,0.32432432432432434,0.125,0.5,0.2987012987012987,0.8333333333333334,0.125,0.7142857142857143,0.42857142857142855,0.17777777777777778,0.0,0.21428571428571427,1.0,0.75,0.35,0.42857142857142855,0.25,0.5,0.3333333333333333,0.43548387096774194,0.4357142857142857,1.0,0.5029940119760479,0.40869565217391307,0.38461538461538464,0.4666666666666667,0.08641975308641975,0.3111111111111111,0.41999589605342585,0.3488372093023256,0.39836658414640064,0.41742783956641866,0.25,0.41379310344827586,0.5,0.6666666666666666,0.8518518518518519,0.14705882352941177,0.45454545454545453,0.5555555555555556,0.3,0.5,0.0,0.6666666666666666,0.36363636363636365,0.2727272727272727,0.7,0.75,0.3076923076923077,0.36363636363636365,0.7931034482758621,0.7297297297297297,0.7530864197530864,0.2,0.75,0.9038461538461539,0.625,1.0,0.5384615384615384,1.0,0.5484663471436629,0.666243654822335,0.6653014416775884,0.666243654822335,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+embedding15+lookahead+head,0.3,0.4155844155844156,0.21487603305785125,0.6666666666666666,0.4365781710914455,0.15789473684210525,0.23809523809523805,0.30769230769230765,0.1904761904761905,0.24000000000000002,0.0,0.2702702702702703,0.5333333333333333,0.39999999999999997,0.48275862068965514,0.5217391304347827,0.25,0.23529411764705885,0.4158415841584159,0.5120772946859903,0.5836909871244634,0.33333333333333337,0.5957446808510638,0.5517241379310345,0.5,0.6363636363636364,0.1702127659574468,0.4680851063829786,0.3795833128096316,0.44714765100671144,0.4463852151925546,0.4506421770158354,0.375,0.3333333333333333,0.1262135922330097,0.5833333333333334,0.2868217054263566,0.75,0.16129032258064516,0.5,0.18181818181818182,0.16129032258064516,0.0,0.17857142857142858,1.0,0.75,0.3684210526315789,0.4,0.21052631578947367,0.3333333333333333,0.2916666666666667,0.39849624060150374,0.4473684210526316,1.0,0.49411764705882355,0.39344262295081966,0.4166666666666667,0.4666666666666667,0.09876543209876543,0.3333333333333333,0.3943027363831142,0.33395989974937346,0.3836539267731928,0.3985786646727568,0.25,0.5517241379310345,0.7222222222222222,0.7777777777777778,0.9135802469135802,0.08823529411764706,0.45454545454545453,0.2222222222222222,0.2,0.46875,0.0,0.5555555555555556,0.36363636363636365,0.2727272727272727,0.7,0.75,0.3076923076923077,0.18181818181818182,0.7241379310344828,0.7162162162162162,0.8395061728395061,0.2,0.75,0.9230769230769231,0.625,1.0,0.6153846153846154,0.7857142857142857,0.5342686850509161,0.6763959390862944,0.6693352264453182,0.6763959390862944,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
